program_id,acgme_id,program_name,specialty,state,visa,usmle,comlex,attempts,yog,usce,ecfmg,application_deadline,signaling,resident_roster,resident_medical_school,img_evidence,do_evidence,usmd_evidence,caribbean_evidence,leadership,salary_benefits,size_structure,curriculum_features,fellowship_outcomes
rise_prg_eb22785f-1b27-5169-ab73-32ca82423ef5,1200511057,Arrowhead Regional Medical Center Program,Family Medicine,CA,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_fa85601b-17c2-5246-9982-08873a189fb3,4200500001,Arrowhead Regional Medical Center Program,Radiology-Diagnostic,CA,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_c0863cdb-5ea7-56c0-ac92-aaaeee4c08f8,4400531425,Arrowhead Regional Medical Center/Kaiser Permanente (Fontana) Program,Surgery-General,CA,RESEARCHED_NOT_FOUND,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_3d36c34c-0939-52b2-b923-758643108269,2201621094,Ascension Illinois/Saint Alexius Program,Obstetrics and Gynecology,IL,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_134107c0-e949-57b8-a54f-7d9a19b97fcb,1401611122,Ascension Illinois/Saint Joseph (Chicago) Program,Internal Medicine,IL,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_2e7259e0-5c28-5a3f-b928-189bc5975592,4401631086,Ascension Illinois/Saint Joseph (Chicago) Program,Surgery-General,IL,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_98290760-e451-5f9d-92e5-b5b2bdbdfa29,9991600033,Ascension Illinois/Saint Joseph (Chicago) Program,Transitional Year,IL,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_de80e7cd-268a-5b3b-8db9-a02c7de983ec,1201611103,Ascension Illinois/Saint Joseph (Chicago) Program,Family Medicine,IL,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_137205c1-61e9-5750-b976-14cc5315b96a,4201700002,Ascension St Vincent Hospital Indianapolis Program,Radiology-Diagnostic,IN,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_2eefade5-8356-53a8-a03a-1bfc58b5a47d,1601700001,Ascension St Vincent Hospital Indianapolis Program,Neurological Surgery,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_47f62eff-3734-54de-b1f8-35e0e42ff9d0,1201711127,Ascension St Vincent Hospital Indianapolis Program,Family Medicine,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,RESEARCHED_NOT_FOUND,RESEARCHED_NOT_FOUND,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_5da1f280-881f-5db3-bc4a-84e0da947030,1401711135,Ascension St Vincent Hospital Indianapolis Program,Internal Medicine,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_62f27a6c-10eb-5629-b00e-9c6ecd8c2053,2201711101,Ascension St Vincent Hospital Indianapolis Program,Obstetrics and Gynecology,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_8550a86b-ec11-5a0a-8c03-ee76fae8d0a5,3201712420,Ascension St Vincent Hospital Indianapolis Program,Pediatrics,IN,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_af038611-15fd-5285-a72f-1ca7b3efad93,0401700001,Ascension St Vincent Hospital Indianapolis Program,Anesthesiology,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_cbd1ef7b-0b3c-5d31-84da-8cd7ec45c7c4,4401700437,Ascension St Vincent Hospital Indianapolis Program,Surgery-General,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_cee726f1-7fb3-59ce-a844-1c801130bcd2,9991700041,Ascension St Vincent Hospital Indianapolis Program,Transitional Year,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_3113007c-c323-5499-95cc-42d46b70bd5a,1405600001,Ascension St. Vincent Hospital Indianapolis (Milwaukee) Program,Internal Medicine,WI,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_783fc493-7216-52e9-9581-7f4ab3f51f3d,2205600001,Ascension St. Vincent Hospital Indianapolis (Milwaukee) Program,Obstetrics and Gynecology,WI,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_7df04a09-3483-5a4d-abcb-a7544ed3e16c,1401700001,Ascension St. Vincent Hospital Indianapolis (Southern Region) Program,Internal Medicine,IN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_4ef96011-5ec8-57db-8270-324792ab016e,1205600005,Ascension Wisconsin Program,Family Medicine,WI,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_d0febfc4-0642-5fe6-8000-e6ed8737328c,2603300002,Atlantic Health System Program,Orthopaedic Surgery,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_eecd808a-c49d-51d9-a04e-c586d0c6ed4f,3203321412,Atlantic Health System/Goryeb Children's Hospital Program,Pediatrics,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,RESEARCHED_NOT_FOUND,RESEARCHED_NOT_FOUND,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_29c74bb9-cbb2-5ac2-a7c9-ec75ca5fdcc3,4403311183,Atlantic Health System/Morristown Medical Center Program,Surgery-General,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_6ba82cfb-ae6f-530b-a8d8-e747abccadfd,1203300686,Atlantic Health System/Morristown Medical Center Program,Family Medicine,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_80228602-6127-5e0b-89d3-f8eb6c1a4cc5,2753300001,Atlantic Health System/Morristown Medical Center Program,Osteopathic Neuromusculoskeletal Medicine,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_a1a30d59-8a23-53d5-a73e-75bb056784d7,2203331365,Atlantic Health System/Morristown Medical Center Program,Obstetrics and Gynecology,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_b9a07a74-a38a-5494-a25d-fb45702b8b04,4203311116,Atlantic Health System/Morristown Medical Center Program,Radiology-Diagnostic,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_da5551ac-68f9-5119-9013-8f4f4b69963f,1103312060,Atlantic Health System/Morristown Medical Center Program,Emergency Medicine,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_df092944-e157-57a7-805f-35092bacca5f,1403311235,Atlantic Health System/Morristown Medical Center Program,Internal Medicine,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_c6f618b4-e433-561d-8492-e045b79c0085,1203311195,Atlantic Health System/Overlook Medical Center Program,Family Medicine,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_f8887ca7-ae88-5ed3-aaa4-baa201606750,1403311245,Atlantic Health System/Overlook Medical Center Program,Internal Medicine,NJ,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_472ef953-e5dc-5023-bee5-29f323e348c0,4003300304,AtlantiCare Regional Medical Center Program,Psychiatry,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_b4d633cb-9180-5073-9ca7-83a99d5abac8,1203300691,AtlantiCare Regional Medical Center Program,Family Medicine,NJ,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_b9b2f45c-55b1-5634-a694-899707e4b49f,1403331226,AtlantiCare Regional Medical Center Program,Internal Medicine,NJ,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_37cabf91-e477-501a-8ab7-2032dc69c4a7,1203621580,Atrium Health Cabarrus Program,Family Medicine,NC,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_58552b9a-71fd-5613-8d12-4b5981937a4e,1201231094,Atrium Health Floyd Medical Center Program,Family Medicine,GA,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_25e83250-c9e5-59cd-beac-dde521719bec,1401221491,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Internal Medicine,GA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,EVIDENCE_FOUND_REVIEW_PENDING
rise_prg_3bced5d4-6d81-50ce-9f35-bff5248621ef,4401221083,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Surgery-General,GA,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_c14e75ee-e0d7-599d-8186-97d96e2a2061,1201212093,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Family Medicine,GA,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_cb61a210-340e-5db0-aebb-1790ee0f280a,3201221398,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Pediatrics,GA,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
